2026-01-19 02:22:48,019 | INFO | services | AI request received | agent=ai_leverage_map
2026-01-19 02:22:48,022 | INFO | services | Fallback AI response used | agent=ai_leverage_map
2026-01-19 02:22:48,027 | INFO | services | AI request received | agent=compliance_simulator
2026-01-19 02:22:48,030 | INFO | services | Fallback AI response used | agent=compliance_simulator
2026-01-19 03:32:39,961 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 03:32:41,708 | INFO | services | Logger initialized successfully
2026-01-19 03:32:42,039 | INFO | __main__ | Logger initialized successfully
2026-01-19 03:32:42,497 | INFO | __main__ | Application started
2026-01-19 03:32:42,499 | INFO | __main__ | Rendering login screen
2026-01-19 03:32:48,922 | INFO | __main__ | Application started
2026-01-19 03:32:48,925 | INFO | __main__ | Rendering login screen
2026-01-19 03:32:52,420 | INFO | __main__ | Application started
2026-01-19 03:32:52,422 | INFO | __main__ | Rendering login screen
2026-01-19 03:32:52,537 | INFO | __main__ | Application started
2026-01-19 03:32:52,540 | INFO | __main__ | Rendering login screen
2026-01-19 03:32:52,568 | INFO | __main__ | Admin logged in
2026-01-19 03:32:52,675 | INFO | __main__ | Application started
2026-01-19 03:32:52,682 | INFO | __main__ | Rendering admin dashboard
2026-01-19 03:32:52,759 | INFO | services | Loaded fallback AI narratives
2026-01-19 03:33:49,240 | INFO | __main__ | Application started
2026-01-19 03:33:49,245 | INFO | __main__ | User logged out
2026-01-19 03:33:49,363 | INFO | __main__ | Application started
2026-01-19 03:33:49,365 | INFO | __main__ | Rendering login screen
2026-01-19 03:33:54,365 | INFO | __main__ | Application started
2026-01-19 03:33:54,366 | INFO | __main__ | Rendering login screen
2026-01-19 03:33:57,650 | INFO | __main__ | Application started
2026-01-19 03:33:57,651 | INFO | __main__ | Rendering login screen
2026-01-19 03:33:57,771 | INFO | __main__ | Application started
2026-01-19 03:33:57,775 | INFO | __main__ | Rendering login screen
2026-01-19 03:33:57,797 | INFO | __main__ | Doctor logged in
2026-01-19 03:33:57,906 | INFO | __main__ | Application started
2026-01-19 03:33:57,925 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:34:46,734 | INFO | __main__ | Application started
2026-01-19 03:34:46,736 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:39:53,706 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 03:39:55,088 | INFO | services | Logger initialized successfully
2026-01-19 03:39:55,350 | INFO | __main__ | Logger initialized successfully
2026-01-19 03:39:55,768 | INFO | __main__ | Application started
2026-01-19 03:39:55,772 | INFO | __main__ | Rendering login screen
2026-01-19 03:40:04,798 | INFO | __main__ | Application started
2026-01-19 03:40:04,801 | INFO | __main__ | Rendering login screen
2026-01-19 03:40:08,967 | INFO | __main__ | Application started
2026-01-19 03:40:08,971 | INFO | __main__ | Rendering login screen
2026-01-19 03:40:09,096 | INFO | __main__ | Application started
2026-01-19 03:40:09,099 | INFO | __main__ | Rendering login screen
2026-01-19 03:40:09,134 | INFO | __main__ | Doctor logged in
2026-01-19 03:40:09,224 | INFO | __main__ | Application started
2026-01-19 03:40:09,235 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:09,267 | INFO | services | Loaded fallback AI narratives
2026-01-19 03:40:17,692 | INFO | __main__ | Application started
2026-01-19 03:40:17,695 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:20,454 | INFO | __main__ | Application started
2026-01-19 03:40:20,459 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:24,525 | INFO | __main__ | Application started
2026-01-19 03:40:24,530 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:27,678 | INFO | __main__ | Application started
2026-01-19 03:40:27,682 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:30,113 | INFO | __main__ | Application started
2026-01-19 03:40:30,119 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:35,030 | INFO | __main__ | Application started
2026-01-19 03:40:35,034 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:38,302 | INFO | __main__ | Application started
2026-01-19 03:40:38,307 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:41,660 | INFO | __main__ | Application started
2026-01-19 03:40:41,665 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:43,945 | INFO | __main__ | Application started
2026-01-19 03:40:43,949 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:48,794 | INFO | __main__ | Application started
2026-01-19 03:40:48,797 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:51,320 | INFO | __main__ | Application started
2026-01-19 03:40:51,324 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:54,012 | INFO | __main__ | Application started
2026-01-19 03:40:54,016 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:40:56,491 | INFO | __main__ | Application started
2026-01-19 03:40:56,497 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:01,427 | INFO | __main__ | Application started
2026-01-19 03:41:01,433 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:04,350 | INFO | __main__ | Application started
2026-01-19 03:41:04,355 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:23,229 | INFO | __main__ | Application started
2026-01-19 03:41:23,233 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:28,824 | INFO | __main__ | Application started
2026-01-19 03:41:28,826 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:33,259 | INFO | __main__ | Application started
2026-01-19 03:41:33,264 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:35,765 | INFO | __main__ | Application started
2026-01-19 03:41:35,771 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:41,599 | INFO | __main__ | Application started
2026-01-19 03:41:41,601 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:44,781 | INFO | __main__ | Application started
2026-01-19 03:41:44,785 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:52,694 | INFO | __main__ | Application started
2026-01-19 03:41:52,698 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:41:58,482 | INFO | __main__ | Application started
2026-01-19 03:41:58,488 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:42:01,600 | INFO | __main__ | Application started
2026-01-19 03:42:01,609 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:42:08,073 | INFO | __main__ | Application started
2026-01-19 03:42:08,083 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:42:13,321 | INFO | __main__ | Application started
2026-01-19 03:42:13,327 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:42:20,452 | INFO | __main__ | Application started
2026-01-19 03:42:20,456 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 03:42:23,731 | INFO | __main__ | Application started
2026-01-19 03:42:23,736 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:09:06,552 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 04:09:07,891 | INFO | services | Logger initialized successfully
2026-01-19 04:09:08,150 | INFO | __main__ | Logger initialized successfully
2026-01-19 04:09:08,586 | INFO | __main__ | Application started
2026-01-19 04:09:08,588 | INFO | __main__ | Rendering login screen
2026-01-19 04:09:13,923 | INFO | __main__ | Application started
2026-01-19 04:09:13,925 | INFO | __main__ | Rendering login screen
2026-01-19 04:09:17,238 | INFO | __main__ | Application started
2026-01-19 04:09:17,240 | INFO | __main__ | Rendering login screen
2026-01-19 04:09:20,864 | INFO | __main__ | Application started
2026-01-19 04:09:20,864 | INFO | __main__ | Rendering login screen
2026-01-19 04:09:20,884 | INFO | __main__ | Doctor logged in
2026-01-19 04:09:20,995 | INFO | __main__ | Application started
2026-01-19 04:09:21,009 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:09:21,074 | INFO | services | Loaded fallback AI narratives
2026-01-19 04:10:35,560 | INFO | __main__ | Application started
2026-01-19 04:10:35,565 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:13:12,351 | INFO | __main__ | Application started
2026-01-19 04:13:12,353 | INFO | __main__ | Rendering login screen
2026-01-19 04:13:29,282 | INFO | __main__ | Application started
2026-01-19 04:13:29,283 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:27:48,359 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 04:27:49,581 | INFO | services | Logger initialized successfully
2026-01-19 04:27:49,814 | INFO | __main__ | Logger initialized successfully
2026-01-19 04:27:50,326 | INFO | __main__ | Application started
2026-01-19 04:27:50,328 | INFO | __main__ | Rendering login screen
2026-01-19 04:27:56,123 | INFO | __main__ | Application started
2026-01-19 04:27:56,124 | INFO | __main__ | Rendering login screen
2026-01-19 04:28:00,704 | INFO | __main__ | Application started
2026-01-19 04:28:00,706 | INFO | __main__ | Rendering login screen
2026-01-19 04:28:00,813 | INFO | __main__ | Application started
2026-01-19 04:28:00,816 | INFO | __main__ | Rendering login screen
2026-01-19 04:28:00,848 | INFO | __main__ | Doctor logged in
2026-01-19 04:28:01,053 | INFO | __main__ | Application started
2026-01-19 04:28:01,058 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:28:01,062 | INFO | services | Loaded fallback AI narratives
2026-01-19 04:28:58,427 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 04:28:59,631 | INFO | services | Logger initialized successfully
2026-01-19 04:29:00,218 | INFO | __main__ | Logger initialized successfully
2026-01-19 04:29:00,960 | INFO | __main__ | Application started
2026-01-19 04:29:00,963 | INFO | __main__ | Rendering login screen
2026-01-19 04:29:05,636 | INFO | __main__ | Application started
2026-01-19 04:29:05,639 | INFO | __main__ | Rendering login screen
2026-01-19 04:29:09,978 | INFO | __main__ | Application started
2026-01-19 04:29:09,979 | INFO | __main__ | Rendering login screen
2026-01-19 04:29:10,075 | INFO | __main__ | Application started
2026-01-19 04:29:10,077 | INFO | __main__ | Rendering login screen
2026-01-19 04:29:10,094 | INFO | __main__ | Doctor logged in
2026-01-19 04:29:10,201 | INFO | __main__ | Application started
2026-01-19 04:29:10,210 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:29:10,226 | INFO | services | Loaded fallback AI narratives
2026-01-19 04:30:37,545 | INFO | __main__ | Application started
2026-01-19 04:30:37,550 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:31:22,334 | INFO | __main__ | Application started
2026-01-19 04:31:22,339 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:31:33,238 | INFO | __main__ | Application started
2026-01-19 04:31:33,243 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:31:47,898 | INFO | __main__ | Application started
2026-01-19 04:31:47,899 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:31:50,879 | INFO | __main__ | Application started
2026-01-19 04:31:50,884 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:31:58,451 | INFO | __main__ | Application started
2026-01-19 04:31:58,456 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:32:34,912 | INFO | __main__ | Application started
2026-01-19 04:32:34,916 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:32:39,224 | INFO | __main__ | Application started
2026-01-19 04:32:39,228 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:35:39,046 | INFO | __main__ | Application started
2026-01-19 04:35:39,051 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:35:44,489 | INFO | __main__ | Application started
2026-01-19 04:35:44,495 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:35:47,551 | INFO | __main__ | Application started
2026-01-19 04:35:47,555 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:56:56,359 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 04:56:57,804 | INFO | services | Logger initialized successfully
2026-01-19 04:56:58,065 | INFO | __main__ | Logger initialized successfully
2026-01-19 04:56:58,547 | INFO | __main__ | Application started
2026-01-19 04:56:58,549 | INFO | __main__ | Rendering login screen
2026-01-19 04:57:04,927 | INFO | __main__ | Application started
2026-01-19 04:57:04,929 | INFO | __main__ | Rendering login screen
2026-01-19 04:57:09,077 | INFO | __main__ | Application started
2026-01-19 04:57:09,079 | INFO | __main__ | Rendering login screen
2026-01-19 04:57:09,180 | INFO | __main__ | Application started
2026-01-19 04:57:09,181 | INFO | __main__ | Rendering login screen
2026-01-19 04:57:09,208 | INFO | __main__ | Doctor logged in
2026-01-19 04:57:09,314 | INFO | __main__ | Application started
2026-01-19 04:57:09,326 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:57:09,385 | INFO | services | Loaded fallback AI narratives
2026-01-19 04:57:36,642 | INFO | __main__ | Application started
2026-01-19 04:57:36,645 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:57:45,047 | INFO | __main__ | Application started
2026-01-19 04:57:45,054 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:57:47,323 | INFO | __main__ | Application started
2026-01-19 04:57:47,329 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:58:03,889 | INFO | __main__ | Application started
2026-01-19 04:58:03,894 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:58:10,722 | INFO | __main__ | Application started
2026-01-19 04:58:10,726 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:59:15,305 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 04:59:16,426 | INFO | services | Logger initialized successfully
2026-01-19 04:59:16,675 | INFO | __main__ | Logger initialized successfully
2026-01-19 04:59:17,118 | INFO | __main__ | Application started
2026-01-19 04:59:17,121 | INFO | __main__ | Rendering login screen
2026-01-19 04:59:22,079 | INFO | __main__ | Application started
2026-01-19 04:59:22,082 | INFO | __main__ | Rendering login screen
2026-01-19 04:59:26,176 | INFO | __main__ | Application started
2026-01-19 04:59:26,178 | INFO | __main__ | Rendering login screen
2026-01-19 04:59:26,286 | INFO | __main__ | Application started
2026-01-19 04:59:26,288 | INFO | __main__ | Rendering login screen
2026-01-19 04:59:26,311 | INFO | __main__ | Doctor logged in
2026-01-19 04:59:26,415 | INFO | __main__ | Application started
2026-01-19 04:59:26,428 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:59:26,450 | INFO | services | Loaded fallback AI narratives
2026-01-19 04:59:43,425 | INFO | __main__ | Application started
2026-01-19 04:59:43,429 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 04:59:48,634 | INFO | __main__ | Application started
2026-01-19 04:59:48,639 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:00:09,456 | INFO | __main__ | Application started
2026-01-19 05:00:09,463 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:00:14,194 | INFO | __main__ | Application started
2026-01-19 05:00:14,200 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:03:46,609 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 05:03:47,815 | INFO | services | Logger initialized successfully
2026-01-19 05:03:48,038 | INFO | __main__ | Logger initialized successfully
2026-01-19 05:03:48,524 | INFO | __main__ | Application started
2026-01-19 05:03:48,527 | INFO | __main__ | Rendering login screen
2026-01-19 05:03:55,000 | INFO | __main__ | Application started
2026-01-19 05:03:55,001 | INFO | __main__ | Rendering login screen
2026-01-19 05:03:58,832 | INFO | __main__ | Application started
2026-01-19 05:03:58,833 | INFO | __main__ | Rendering login screen
2026-01-19 05:03:58,940 | INFO | __main__ | Application started
2026-01-19 05:03:58,942 | INFO | __main__ | Rendering login screen
2026-01-19 05:03:58,960 | INFO | __main__ | Doctor logged in
2026-01-19 05:03:59,070 | INFO | __main__ | Application started
2026-01-19 05:03:59,082 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:03:59,096 | INFO | services | Loaded fallback AI narratives
2026-01-19 05:04:08,029 | INFO | __main__ | Application started
2026-01-19 05:04:08,035 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:04:23,086 | INFO | __main__ | Application started
2026-01-19 05:04:23,092 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:12:01,753 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 05:12:03,075 | INFO | services | Logger initialized successfully
2026-01-19 05:12:03,340 | INFO | __main__ | Logger initialized successfully
2026-01-19 05:12:03,786 | INFO | __main__ | Application started
2026-01-19 05:12:03,789 | INFO | __main__ | Rendering login screen
2026-01-19 05:12:08,563 | INFO | __main__ | Application started
2026-01-19 05:12:08,565 | INFO | __main__ | Rendering login screen
2026-01-19 05:12:12,749 | INFO | __main__ | Application started
2026-01-19 05:12:12,752 | INFO | __main__ | Rendering login screen
2026-01-19 05:12:12,858 | INFO | __main__ | Application started
2026-01-19 05:12:12,861 | INFO | __main__ | Rendering login screen
2026-01-19 05:12:12,892 | INFO | __main__ | Doctor logged in
2026-01-19 05:12:12,994 | INFO | __main__ | Application started
2026-01-19 05:12:13,009 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:12:18,705 | INFO | __main__ | Application started
2026-01-19 05:12:18,711 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:15:40,939 | INFO | dashboard.home | Logger initialized successfully
2026-01-19 05:15:42,254 | INFO | services | Logger initialized successfully
2026-01-19 05:15:42,524 | INFO | __main__ | Logger initialized successfully
2026-01-19 05:15:43,049 | INFO | __main__ | Application started
2026-01-19 05:15:43,053 | INFO | __main__ | Rendering login screen
2026-01-19 05:15:47,900 | INFO | __main__ | Application started
2026-01-19 05:15:47,901 | INFO | __main__ | Rendering login screen
2026-01-19 05:15:51,949 | INFO | __main__ | Application started
2026-01-19 05:15:51,951 | INFO | __main__ | Rendering login screen
2026-01-19 05:15:52,059 | INFO | __main__ | Application started
2026-01-19 05:15:52,061 | INFO | __main__ | Rendering login screen
2026-01-19 05:15:52,101 | INFO | __main__ | Doctor logged in
2026-01-19 05:15:52,225 | INFO | __main__ | Application started
2026-01-19 05:15:52,234 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:15:57,640 | INFO | __main__ | Application started
2026-01-19 05:15:57,646 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 05:16:00,332 | INFO | __main__ | Application started
2026-01-19 05:16:00,337 | INFO | __main__ | Rendering doctor dashboard
2026-01-19 14:11:19 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:11:19 | ERROR | services.py:30 | Error loading insights: [Errno 2] No such file or directory: 'data/ai_insights.json'
2026-01-19 14:11:19 | ERROR | services.py:30 | Error loading insights: [Errno 2] No such file or directory: 'data/ai_insights.json'
2026-01-19 14:11:50 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:15:31 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:15:31 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:15:31 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:15:31 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:15:31 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:42:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:38 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:38 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:45 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:45 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:45 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:45:46 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:12 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:16 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:46:21 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:32 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:43 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:43 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:47 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:57 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:57 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:57 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:57 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:57 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
2026-01-19 14:52:58 | INFO | dashboard.py:25 | Dashboard launched
